time, fitness
0.0, 16.1513
81.89397, 7.57867
141.53176, 7.27655
201.49753, 5.70281
262.6485, 5.97443
318.9982, 5.69435
376.80047, 5.40139
431.00243, 5.50959
486.79553, 5.36658
548.73375, 5.37216
604.50099, 4.95825
658.12873, 5.30637
712.14836, 5.02309
768.38952, 6.57432
831.02427, 5.03038
885.00101, 4.69324
944.81536, 4.96514
998.11702, 5.21768
1053.6519, 5.12037
1110.08443, 4.95814
1168.1487, 6.37043
1228.26045, 5.89227
1284.7434, 6.06339
1343.14985, 5.62402
1404.81061, 5.85668
1462.64923, 5.01544
1519.02018, 5.43227
