time, fithttp://localhost:8888/notebooks/Experimentos%20comasa_vs_segmentsbatchs.ipynb#ness
76.24191, 75.88256
152.87848, 75.88256
226.71179, 73.18233
312.71858, 72.43177
384.99561, 71.4811
460.03571, 68.74821
535.21671, 65.64986
612.69319, 65.64986
693.65798, 64.58137
770.58916, 66.30434
847.28874, 62.87986
923.87837, 64.15088
998.28144, 59.10267
1073.37202, 57.49338
1148.86858, 58.52444
1227.48722, 55.83705
1303.54564, 53.76074
1382.37003, 54.79741
1458.63779, 54.7144
1537.81844, 53.76074
