time, fithttp://localhost:8888/notebooks/Experimentos%20comasa_vs_segmentsbatchs.ipynb#ness
34.51872, 32.98696
68.5269, 32.20385
105.47756, 29.65906
146.67408, 28.01213
185.55818, 27.43403
226.45287, 28.01213
264.86919, 26.60694
303.03358, 26.60694
342.12423, 26.93021
385.85911, 26.36637
424.4893, 26.60694
460.26298, 26.05162
498.0999, 26.10018
536.24858, 25.70896
573.84148, 26.08186
608.39808, 25.81698
642.14797, 25.60422
677.04897, 25.313
711.8797, 25.313
746.8161, 25.30789
