time, fitness
0.0, 18.47979
4.76329, 14.86023
8.92252, 14.78257
12.57663, 14.14766
16.06602, 14.08065
19.52033, 13.88479
23.09549, 13.5254
27.91458, 13.56922
30.79778, 13.40132
34.76247, 13.21546
38.63796, 13.14449
42.19694, 12.71955
44.89499, 12.54914
47.58999, 12.58184
49.9762, 12.4756
52.82668, 12.46121
56.60281, 12.55934
59.88196, 12.42472
63.628, 12.33229
66.86161, 12.31808
69.99299, 12.31808
74.17815, 12.17543
78.807, 12.34132
81.99082, 12.05862
84.47946, 12.06445
86.89781, 11.85672
89.89243, 11.79963
92.69096, 11.77595
96.6123, 11.76048
100.04737, 11.81822
103.47042, 11.74339
107.48518, 11.697
111.00373, 11.70426
115.10263, 11.47961
119.0847, 11.47542
122.00788, 11.40424
125.23894, 11.45305
128.19557, 11.31047
131.12671, 11.24274
133.05138, 11.24274
134.41596, 11.19613
