time, fitness
0.0, 10.23467
4.42969, 10.00137
7.69861, 9.83163
10.57426, 9.80293
14.13779, 9.41325
17.99099, 9.38864
21.5546, 9.18544
24.1707, 9.10813
27.24828, 8.633
29.57596, 8.53524
31.66599, 8.49555
34.28885, 8.4155
36.51302, 8.36259
39.2916, 8.31258
41.5509, 8.29173
45.6267, 8.24937
48.14021, 8.2294
50.46161, 8.19324
52.83767, 8.18177
55.76514, 8.13118
57.73234, 8.11802
60.03778, 8.02933
62.00938, 8.00941
64.07203, 7.97632
66.44377, 7.93374
68.41623, 7.91753
70.42022, 7.82855
72.59948, 7.75149
74.76864, 7.72908
77.0049, 7.71657
79.12101, 7.6843
81.60243, 7.60552
83.81405, 7.58201
85.65009, 7.5761
87.59694, 7.5687
89.73036, 7.5153
92.37836, 7.50233
94.57535, 7.48488
96.81647, 7.47018
99.31138, 7.45874
101.38438, 7.43222
