time, fitness
0.0, 0.18296
0.39192, 0.19113
0.65825, 0.18212
0.92126, 0.23922
1.16109, 0.22528
1.43449, 0.22551
1.67963, 0.21196
1.92599, 0.20873
2.16154, 0.20762
2.41481, 0.20672
2.67526, 0.22026
2.95248, 0.197
3.25648, 0.22131
3.54546, 0.19801
3.83572, 0.25404
4.19881, 0.19871
4.47287, 0.19763
4.75675, 0.21306
5.09106, 0.21073
5.40796, 0.20998
5.67022, 0.21254
5.92909, 0.20877
6.17903, 0.2981
6.42807, 0.20862
6.68493, 0.20653
6.96267, 0.20595
7.20677, 0.21073
7.57571, 0.20473
7.91334, 0.20357
8.21992, 0.20357
8.49246, 0.21802
8.76839, 0.20236
9.03675, 0.20163
9.32545, 0.20163
9.64408, 0.22141
9.9314, 0.20083
10.18409, 0.20208
10.50508, 0.20131
10.80081, 0.2012
11.09663, 0.2012
11.40669, 0.20179
