time, fitness
0.0, 7.10824
3.34652, 6.64749
6.09074, 6.53034
8.61498, 6.48289
10.06084, 6.48268
10.85918, 6.46887
12.07746, 6.42776
13.17696, 6.45901
14.50615, 6.40099
16.47391, 6.31493
18.09922, 6.26124
18.98594, 6.23952
20.26675, 6.2233
21.81921, 6.17846
23.54493, 6.17376
25.22892, 6.13987
26.7745, 6.13987
27.70255, 6.13109
28.78769, 6.10175
30.24126, 6.12261
31.8857, 6.08168
33.60076, 6.07183
35.34419, 6.02049
37.19161, 6.02364
39.01424, 5.85749
41.04383, 5.83876
42.97234, 5.80688
44.78223, 5.73212
46.46346, 5.70686
47.92192, 5.68768
49.51181, 5.69624
51.21719, 5.67969
52.71111, 5.68332
53.76705, 5.66476
55.14515, 5.63421
56.10842, 5.63421
57.01849, 5.63421
57.79965, 5.61876
59.0029, 5.60419
60.28654, 5.60419
61.57978, 5.5894
