time, fitness
0.0, 18.0352
6.49717, 16.82298
11.4992, 17.15193
15.637, 16.60745
21.51338, 16.32672
27.90052, 13.35618
36.47996, 13.35618
43.20813, 12.85535
45.86413, 13.05602
49.39202, 13.04823
51.1315, 12.68042
54.76697, 12.76302
61.19262, 12.21308
66.73652, 12.24269
71.62236, 10.19697
76.8006, 10.08059
80.25708, 10.07489
85.64924, 9.70575
89.22399, 9.63761
92.47552, 9.70541
96.00031, 9.52141
102.71678, 9.70541
107.70295, 9.21562
112.15931, 9.09658
118.5179, 8.81594
123.90572, 9.01483
130.60685, 8.81458
134.72249, 8.79278
140.67068, 8.66303
146.48187, 8.66303
152.00461, 8.61587
156.60331, 8.73277
161.64275, 8.54639
166.27024, 9.96663
171.81344, 7.74674
178.67363, 8.37293
183.76268, 8.3482
189.34471, 8.28234
194.47114, 8.28234
199.56272, 8.34995
205.70295, 7.8783
