time, fitness
0.0, 0.09187
0.28043, 0.09093
0.50176, 0.09095
0.71743, 0.09083
0.93297, 0.10372
1.17625, 0.09302
1.38931, 0.09399
1.59017, 0.1114
1.78056, 0.09399
1.97648, 0.09399
2.1551, 0.09289
2.32355, 0.1018
2.52062, 0.10041
2.70482, 0.10032
2.883, 0.10032
3.04823, 0.10032
3.21657, 0.10032
3.42186, 0.10168
3.61346, 0.09979
3.81958, 0.0995
4.00312, 0.09954
4.2434, 0.09837
4.44899, 0.09644
4.63898, 0.09644
4.81292, 0.09481
5.00979, 0.09365
5.20737, 0.09365
5.38224, 0.09374
5.57269, 0.09423
5.77745, 0.09487
5.97295, 0.09348
6.14343, 0.09204
6.33055, 0.09204
6.54696, 0.09079
6.81122, 0.08894
6.98234, 0.10005
7.17476, 0.08871
7.36317, 0.08853
7.55345, 0.08739
7.76152, 0.08756
7.93914, 0.08756
