time, fitness
0.0, 0.80764
1.29234, 0.49448
2.39014, 0.49624
3.67483, 0.47488
4.6982, 0.47367
5.72792, 0.46446
6.75209, 0.4498
7.60479, 0.44701
8.60574, 0.44453
9.44029, 0.42891
10.24468, 0.42663
11.1653, 0.42481
11.96261, 0.4187
12.68196, 0.41497
13.63019, 0.4107
14.40141, 0.41716
15.30215, 0.40697
16.02893, 0.40123
16.78651, 0.42792
17.8459, 0.39758
18.60888, 0.39814
19.32813, 0.40114
20.12592, 0.39737
20.9511, 0.39737
21.71597, 0.3973
22.53737, 0.39641
23.30587, 0.39641
24.05141, 0.3959
25.03803, 0.39348
25.84258, 0.3927
26.7202, 0.39502
27.85416, 0.38915
29.00567, 0.38679
29.94627, 0.40573
30.86448, 0.38598
31.69084, 0.38437
32.47277, 0.38045
33.3501, 0.38366
34.25337, 0.37996
35.26535, 0.38023
36.05093, 0.38023
