time, fitness
0.0, 1.68174
0.59383, 1.60658
1.16585, 1.57088
1.68375, 1.57088
2.12194, 1.54979
2.66821, 1.55059
3.26516, 1.49678
3.79748, 1.49519
4.32775, 1.48393
4.71101, 1.47829
4.97568, 1.48355
5.41641, 1.45961
5.79633, 1.46601
6.22459, 1.4583
6.52748, 1.43827
6.89955, 1.43827
7.14138, 1.43827
7.29761, 1.44229
7.55671, 1.44169
7.77432, 1.43217
7.94422, 1.43193
8.1154, 1.41308
8.36009, 1.41308
8.73453, 1.41308
8.95177, 1.39431
9.21438, 1.39431
9.66599, 1.40991
9.93222, 1.3844
10.23423, 1.37752
10.44915, 1.37752
10.66096, 1.35661
10.87664, 1.35661
11.27964, 1.33823
11.62361, 1.33823
11.88722, 1.33608
12.17584, 1.31529
12.50998, 1.31529
12.71395, 1.31529
12.84349, 1.31529
13.00209, 1.31529
13.19499, 1.30793
