time, fitness
0.0, 18.8402
4.34884, 16.1504
7.97028, 15.66576
10.86789, 15.0725
14.78047, 14.44348
18.85302, 13.21008
23.31868, 13.32977
27.7638, 12.39106
32.00068, 11.97849
35.77329, 11.85262
38.8553, 11.56446
42.45145, 11.35849
47.0447, 11.35849
50.14145, 11.19906
54.33914, 11.2084
57.26669, 10.94561
60.21629, 10.30395
63.88476, 10.15147
67.53321, 10.00791
71.15382, 9.98296
74.0907, 10.00282
76.49914, 9.71663
78.37692, 9.61665
80.92426, 9.4521
83.49388, 9.16727
86.38581, 8.71801
89.46095, 8.91054
91.61529, 8.72633
93.50626, 8.55494
96.45594, 8.53804
99.23972, 8.54214
101.35021, 8.34399
105.06322, 8.2938
107.39667, 8.26842
110.79215, 8.18741
114.69755, 8.05354
118.05582, 7.98791
120.99323, 7.97614
124.15213, 8.01222
126.72865, 7.80565
128.09127, 7.83898
