time, fitness
0.0, 46.08074
4.51099, 40.5816
8.55308, 34.09413
12.49437, 30.58778
17.03166, 29.36293
20.86645, 27.99546
24.00088, 25.00402
28.82881, 18.2436
32.8447, 16.53261
37.16962, 19.11268
41.78765, 15.78872
45.70925, 20.10208
49.94181, 21.90818
53.82568, 17.67817
57.95865, 17.96637
62.77586, 18.0175
66.71993, 18.04469
71.21518, 17.69977
74.6044, 17.20234
78.76023, 21.18907
83.50892, 16.59191
87.44846, 14.61834
91.65699, 13.54903
96.208, 13.51914
101.02664, 14.69647
104.74035, 14.28528
108.57916, 14.05125
112.71387, 13.99803
117.23628, 18.03404
120.93176, 13.69149
124.96295, 14.17936
129.12388, 14.44071
133.43855, 14.02549
137.92614, 13.75857
141.95382, 15.91406
146.50248, 15.30411
150.42077, 15.81091
153.70396, 12.98737
158.51662, 13.82637
163.11838, 15.22086
167.18347, 15.97913
