time, fitness
0.0, 35.34736
5.20305, 28.1267
10.0161, 24.92674
13.81398, 21.95043
17.90985, 19.52677
22.13094, 18.3066
25.67972, 17.77809
29.76272, 16.77996
33.74828, 16.38585
37.46327, 16.15667
40.98669, 15.34861
45.14156, 15.19138
48.97837, 14.48447
51.67026, 14.52839
55.52135, 14.33251
59.05569, 14.18392
62.19733, 13.66022
65.49416, 13.70724
68.84375, 13.5043
72.19732, 14.03446
76.5551, 14.35339
80.68048, 13.15036
85.29195, 13.17916
89.46975, 12.83807
93.38993, 12.70302
98.04832, 12.70669
102.75352, 12.41094
106.81102, 12.13774
110.44518, 11.87511
113.94732, 11.78466
118.65709, 11.43542
121.9375, 11.24235
125.67127, 10.47325
129.20908, 10.49972
134.03741, 10.47863
138.39233, 10.3348
141.40457, 10.37184
144.52792, 10.731
148.07702, 10.00394
150.40165, 10.03644
152.6205, 9.95905
