time, fitness
0.0, 6.90429
6.5984, 6.87661
9.95974, 6.65959
13.33997, 6.65234
15.79185, 6.63728
18.01301, 6.63728
20.72683, 6.63642
22.58351, 6.62411
25.38067, 6.6155
27.85965, 6.6155
29.34438, 6.6155
30.86873, 6.60596
32.47778, 6.60596
34.5838, 6.59718
36.09469, 6.58021
38.80553, 6.57499
41.20965, 6.55623
43.55807, 6.54902
46.84225, 6.51305
50.29986, 6.42797
53.99574, 6.42718
