time, fitness
0.0, 27.42186
4.7759, 20.85913
9.51455, 18.40856
15.91833, 17.28049
20.77429, 14.71852
25.21407, 14.42431
29.10796, 12.37772
33.08092, 11.19395
36.59898, 10.96325
40.22368, 10.65098
44.24343, 11.07113
48.29358, 11.41409
52.07648, 10.38717
58.34449, 9.97391
62.92714, 10.75043
67.41931, 9.61731
71.53811, 9.12784
75.33548, 9.49513
79.65053, 8.57176
83.25105, 8.78956
87.83769, 8.53326
93.16208, 8.96137
99.09239, 9.23591
104.52981, 8.78262
109.26616, 8.90785
113.64301, 8.8538
118.28928, 8.72755
122.36496, 9.03665
127.68092, 8.65493
131.92349, 8.46099
136.68627, 8.62099
141.69729, 9.38798
145.98283, 9.2905
151.11664, 9.40202
156.51132, 9.36254
162.04601, 9.25569
167.65939, 10.7884
171.9677, 9.9419
177.07799, 9.37017
183.35023, 8.82192
188.26438, 8.56729
