time, fitness
0.0, 27.42186
4.99163, 25.67679
9.21512, 21.91147
13.15138, 21.26627
17.14774, 18.1893
21.61431, 16.44358
24.63246, 15.93996
28.76977, 15.36734
32.8525, 14.27283
36.69482, 12.97296
39.8071, 12.68014
44.23445, 12.40956
51.03659, 11.96466
55.95975, 11.5543
60.38745, 10.57973
64.19393, 10.52549
68.74112, 10.73772
74.03082, 10.26111
78.39721, 10.11187
82.45561, 10.03153
88.29311, 9.3861
92.98915, 9.74824
97.94707, 9.5024
101.58639, 9.5348
107.076, 9.52343
111.70238, 9.42345
115.15636, 9.45802
118.9648, 9.45274
125.33571, 9.00095
129.50356, 8.72494
132.50794, 8.65297
137.36286, 8.65125
141.75546, 8.77304
145.13312, 8.75096
148.14076, 8.63085
151.55031, 8.74846
155.34395, 8.74156
158.92282, 8.89692
162.19666, 8.62366
164.80646, 8.67071
167.0689, 8.56587
