time, fitness
0.0, 0.33845
0.76779, 0.32225
1.31752, 0.33691
1.61845, 0.31443
2.17262, 0.29582
2.72919, 0.29582
3.06518, 0.29582
3.28693, 0.29582
3.49768, 0.29582
3.72845, 0.29582
3.96247, 0.29582
4.20211, 0.29582
4.51666, 0.29582
4.70908, 0.29449
5.07091, 0.29449
5.4717, 0.29449
5.95342, 0.29401
6.30376, 0.29384
6.61482, 0.29384
6.86591, 0.29464
7.17947, 0.29384
7.59477, 0.29797
8.09336, 0.29384
8.55439, 0.29384
9.24752, 0.29266
9.74862, 0.29266
10.10663, 0.29266
10.73889, 0.29266
11.02356, 0.29266
11.56296, 0.29266
11.8533, 0.29266
12.24036, 0.29266
12.47782, 0.29266
12.89318, 0.29266
13.14077, 0.29266
13.38589, 0.29266
13.68568, 0.29266
13.88773, 0.29266
14.14775, 0.29266
14.477, 0.29323
14.81616, 0.29323
