time, fitness
0.0, 11.32853
7.7611, 11.01064
15.69256, 10.73279
21.40385, 9.72879
25.17224, 9.25969
29.82984, 9.12332
35.2587, 7.69506
39.22184, 7.68734
44.03661, 7.32757
49.99193, 7.10954
55.07281, 5.90907
59.54135, 5.44841
63.91371, 5.25893
67.59601, 5.15507
71.41935, 5.09834
76.20141, 4.92035
80.87032, 4.76386
85.66187, 4.55462
90.48442, 4.38796
94.61215, 3.99387
98.19427, 3.772
102.70576, 3.78792
107.68903, 3.66281
113.75514, 3.57222
118.6245, 3.42051
122.66623, 3.29606
126.4721, 3.22919
130.30056, 3.17449
133.80759, 3.14293
139.47584, 3.0846
143.05304, 3.08496
148.06298, 3.04967
153.5793, 3.00335
158.89845, 2.99715
163.62013, 2.99435
166.54523, 2.98532
170.91882, 2.91575
174.96369, 2.90052
177.54186, 2.89165
180.80445, 2.86504
184.77792, 2.86091
