time, fitness
0.0, 28.05783
4.81021, 14.50995
8.54901, 13.66353
11.67894, 12.89503
14.87667, 12.71352
17.458, 12.72542
20.67441, 12.44048
23.99487, 12.4769
27.65952, 12.34013
30.82936, 11.9737
34.91525, 11.91
37.43433, 11.6703
40.92302, 11.85099
43.84153, 11.87729
46.59663, 12.12016
49.42526, 12.119
52.47668, 12.03039
55.62452, 11.95968
58.12487, 11.97951
60.96376, 11.99379
64.95773, 11.54997
67.51523, 11.36655
70.41881, 11.26314
73.2924, 11.33275
76.2608, 11.50427
79.52447, 11.42543
82.91444, 11.19707
88.31438, 11.15752
91.42915, 11.02561
94.25367, 11.03548
97.64817, 10.76047
100.83482, 10.70858
103.52484, 10.71785
105.94964, 10.87633
109.52043, 10.77897
111.81022, 10.76687
115.04275, 10.74565
117.88694, 10.7276
121.21616, 10.69434
124.48213, 10.69338
126.92412, 10.62399
