time, fitness
0.0, 81.30199
3.73273, 74.82165
8.2392, 68.62222
12.92751, 70.05144
16.95063, 71.25535
20.41669, 65.10146
24.43099, 65.07714
27.09879, 62.14619
31.24837, 61.50724
34.94158, 59.59332
39.47407, 58.58537
43.61225, 57.54129
46.9348, 57.17903
49.08367, 56.4163
52.91039, 56.30538
56.61407, 55.45142
60.78025, 55.06176
64.48433, 54.01888
68.15952, 52.91415
71.28006, 52.65225
74.88191, 52.60751
78.27561, 51.65672
81.39588, 50.83511
84.9303, 49.32142
88.30042, 47.93242
92.21917, 47.95623
96.01376, 46.12791
100.10327, 46.00925
103.48138, 43.23728
107.46976, 42.21431
110.95503, 42.01493
115.815, 39.82113
120.16677, 39.53271
123.36896, 39.21006
128.61455, 38.63714
132.43814, 38.02245
136.77611, 38.0392
139.87763, 37.60725
142.58352, 37.40416
145.95121, 37.23219
149.39555, 37.23219
