time, fitness
0.0, 91.86577
6.99607, 71.00094
11.63938, 65.14649
15.65584, 60.11514
20.68172, 59.42249
24.52652, 56.40659
28.91577, 50.47284
35.58978, 48.20116
41.55927, 47.31868
44.79292, 47.09406
48.0607, 47.23043
52.2718, 45.15045
55.79859, 44.83408
61.55468, 43.62466
65.72834, 43.40939
70.45331, 41.69683
74.57171, 40.92818
78.36665, 40.95909
82.29048, 38.92347
86.70398, 39.42547
91.38154, 37.39836
96.1299, 37.21314
99.4135, 35.96722
102.90919, 34.83715
106.13333, 32.21978
110.08097, 31.45025
114.54656, 31.25727
119.40499, 30.21591
124.0304, 29.81498
127.41066, 30.02876
132.28975, 28.71619
135.88581, 28.19604
139.66535, 28.13008
144.55716, 27.6697
149.69683, 27.18976
152.79883, 27.14557
155.8804, 27.02052
159.70394, 26.3442
162.58066, 26.27593
165.16841, 26.49518
168.71048, 26.07412
