time, fitness
0.0, 11.74942
7.16178, 10.83423
12.19376, 9.61818
18.07437, 9.08962
22.50003, 7.8753
25.58253, 8.51032
29.49162, 7.43551
33.08126, 6.78002
37.17702, 6.47951
40.21661, 6.47951
42.52823, 6.41868
45.91233, 6.39846
48.86102, 6.1308
52.11683, 5.93772
55.63306, 6.19396
59.15913, 5.89858
62.38945, 5.76673
64.79842, 5.63293
66.81825, 5.63293
69.87493, 5.55479
75.21598, 5.55004
81.0945, 5.54056
86.44944, 5.48527
90.78404, 5.46993
94.46825, 5.39898
97.55966, 5.83648
101.9139, 5.43028
105.53327, 5.35341
110.19311, 5.34307
114.9266, 5.25147
119.57603, 5.29625
122.21361, 5.29312
125.06422, 5.35477
128.44855, 5.24506
131.54083, 5.05501
134.54485, 5.09251
137.28776, 4.93242
140.33808, 4.88428
143.93508, 4.81406
146.96265, 4.64668
150.73318, 4.65444
