time, fitness
0.0, 18.24134
11.61471, 16.32911
22.07424, 15.11297
32.24695, 12.49333
42.73257, 11.94954
52.48278, 10.6642
60.35234, 10.28142
70.78655, 9.15736
82.45458, 8.62179
89.83266, 8.41061
100.4585, 8.22953
110.41277, 8.15111
119.09047, 7.81887
129.20202, 7.37555
140.13599, 6.83724
148.35662, 6.86032
157.54312, 6.6633
165.45045, 6.57095
175.18351, 6.40745
183.34588, 6.38696
194.20587, 6.09523
205.49069, 6.04677
210.39515, 6.04677
216.85789, 5.9033
223.78961, 6.04419
232.23726, 5.85158
241.80531, 5.8253
252.68454, 5.80526
261.77184, 5.66791
268.50694, 5.48303
275.7304, 5.43639
280.93158, 5.50937
288.286, 5.24568
294.74877, 5.32576
301.68112, 5.16199
305.97327, 5.16199
311.88988, 5.13937
318.39587, 4.76588
324.47637, 4.75943
330.33849, 4.66812
338.58262, 4.63443
