time, fitness
0.0, 6.94165
7.31737, 6.94165
12.12749, 6.73447
17.69542, 6.56824
25.51811, 6.46052
31.39841, 6.45483
38.53149, 6.17649
44.89919, 6.15082
54.54089, 5.76731
60.55591, 5.56881
64.56547, 5.50687
71.03838, 5.36412
75.98914, 5.03885
85.06258, 5.02475
95.34147, 4.93792
101.63766, 4.93792
109.77368, 4.85421
113.1311, 4.83805
116.90144, 4.83026
121.65907, 4.83805
123.87387, 4.81237
127.11878, 4.71441
133.47561, 4.6025
139.57788, 4.6025
144.17161, 4.5876
147.66261, 4.4021
157.17897, 4.4021
