time, fitness
0.0, 44.68704
4.82046, 32.56839
7.98184, 32.17592
11.71604, 29.15718
15.84301, 27.58351
20.14072, 26.56749
24.5336, 23.33712
29.26864, 22.63928
33.32281, 21.00208
37.91853, 19.32616
42.52094, 18.8157
47.28683, 20.68443
51.2119, 20.55944
55.61804, 19.49103
59.91298, 18.21325
65.01894, 17.32372
67.78334, 17.33107
71.30946, 12.40537
75.09853, 12.87346
78.96144, 12.06663
83.50535, 11.9664
87.24093, 14.8778
90.91437, 11.50107
95.29037, 11.48781
101.89487, 14.55946
107.49585, 11.34894
112.40298, 11.2001
116.53159, 11.14801
119.28139, 14.67027
123.49383, 11.51265
126.83499, 11.30663
129.67745, 11.01724
133.42591, 10.97137
137.07398, 14.11653
141.91268, 10.16848
145.4029, 10.28565
149.40092, 10.1392
154.18789, 9.86747
158.75614, 14.39871
162.80327, 13.2849
166.36066, 11.69383
