time, fitness
0.0, 52.33716
43.19595, 14.63865
67.9239, 12.97095
95.16342, 11.67824
120.3608, 10.72656
145.75323, 10.02332
171.1209, 9.68909
196.21605, 9.41042
223.98239, 9.16954
250.51168, 8.96926
283.98492, 8.81365
