time, fitness
0.0, 80.33131
10.38761, 76.42019
19.11155, 67.69882
25.11629, 59.70758
34.15135, 56.49426
40.88062, 50.77123
49.34346, 50.59549
58.02813, 48.71441
65.81742, 48.29026
72.8746, 47.97967
78.0098, 47.37653
84.46632, 46.81635
91.01751, 44.59734
98.26893, 44.47719
104.48602, 43.97013
109.9848, 43.97013
116.91737, 43.63924
121.36056, 43.07329
130.796, 42.43258
139.2297, 42.43258
146.55074, 42.01172
154.13242, 41.72435
163.72995, 40.7892
172.98748, 40.07842
182.41781, 39.08818
191.0718, 38.5324
197.89658, 37.37901
