time, fitness
0.0, 11.23776
2.47126, 11.19312
4.28363, 11.19312
5.50486, 11.18032
6.43358, 11.18032
7.6998, 11.12174
9.13801, 11.0718
10.64536, 11.0718
11.61332, 11.0718
12.24976, 11.05554
13.16742, 11.00359
14.26833, 11.00359
15.20379, 10.979
16.54342, 10.97876
17.87226, 10.92284
18.80535, 10.92284
20.06329, 10.86711
20.96158, 10.86711
22.11464, 10.86225
23.24744, 10.82558
24.45608, 10.82815
25.87876, 10.82705
28.78731, 10.8195
30.91669, 10.80686
32.40628, 10.80309
34.26498, 10.80309
35.34595, 10.8022
36.30213, 10.70329
37.03526, 10.70329
38.54377, 10.70329
39.14277, 10.70329
39.86418, 10.69311
40.70603, 10.69311
41.78543, 10.6716
42.97695, 10.67709
44.5302, 10.66509
46.01384, 10.65749
47.31983, 10.65749
48.87898, 10.63169
50.55372, 10.63169
51.86645, 10.6329
