time, fitness
0.0, 38.55752
5.47878, 29.19715
9.5336, 28.18401
14.41542, 26.69353
19.17612, 25.87894
22.81499, 22.90397
26.38554, 21.88411
30.66006, 21.86012
34.89846, 22.46153
38.82958, 18.20926
43.57075, 17.38359
48.45527, 16.85752
51.48, 17.14927
54.76552, 16.1424
58.6814, 15.83966
62.94153, 15.81126
67.81671, 15.77286
72.76, 15.41952
80.96824, 14.77071
87.00568, 14.54439
92.6819, 14.54795
97.2217, 14.46924
103.60347, 14.31457
107.94786, 14.45886
110.66168, 13.93777
115.04208, 13.8412
120.96007, 13.43207
125.07276, 13.37702
131.60616, 12.99336
136.81398, 12.55637
140.47975, 11.28219
143.62433, 10.97376
148.97332, 11.13089
152.15744, 10.4198
156.69954, 10.56661
161.29795, 11.54871
167.30937, 9.91552
174.15484, 10.70013
179.84284, 10.26747
184.12313, 10.16551
188.87637, 10.04549
