time, fitness
0.0, 75.70397
5.10226, 71.43517
9.61437, 59.38554
14.5213, 59.36229
19.06295, 55.60535
22.92291, 53.29413
27.8181, 52.67806
32.71657, 50.84736
37.4794, 46.20666
41.58756, 45.99949
47.18592, 41.96424
51.74085, 39.78622
55.52504, 39.21196
59.29642, 38.9076
63.42095, 38.04751
68.02833, 35.99352
72.64385, 35.1186
76.90373, 34.90003
81.00786, 30.65687
86.25399, 30.61641
89.71756, 26.86507
93.79845, 26.86507
97.14627, 26.34057
100.50693, 25.84156
105.5934, 24.74769
111.06513, 23.94614
115.99148, 23.27273
121.15814, 22.88835
124.91174, 22.28873
128.73589, 20.9284
132.8498, 20.48269
136.68731, 20.4755
140.81064, 19.72004
144.55088, 19.37375
148.25462, 19.13852
153.09003, 16.35434
158.8142, 16.34946
163.35139, 16.03012
165.34431, 15.85667
169.88315, 15.92932
174.8515, 15.85667
