time, fitness
0.0, 7.46194
3.026, 7.13603
5.36577, 6.96655
7.77585, 6.77882
10.49636, 6.74221
13.47102, 6.68844
15.50835, 6.62525
18.13928, 6.49728
20.13529, 6.44215
21.65193, 6.43836
23.14002, 6.41558
24.28856, 6.39056
25.88871, 6.32691
28.24208, 6.30038
30.00588, 6.26023
31.74562, 6.24901
33.55642, 6.24082
35.04495, 6.29091
36.68156, 6.23064
38.02271, 6.22875
39.19432, 6.19496
40.48336, 6.1876
41.94148, 6.17592
43.5202, 6.19161
44.78022, 6.14497
46.76094, 6.12797
48.40025, 6.1147
49.54068, 6.0594
51.19983, 6.05139
52.85502, 6.05781
54.15087, 6.05139
55.43756, 6.03892
56.8358, 6.03147
58.45194, 6.04147
60.1531, 6.01585
62.2492, 6.00973
64.49838, 5.97664
66.86378, 5.94562
68.42667, 5.94562
69.8466, 5.94405
71.71065, 5.92953
