time, fitness
0.0, 11.44381
5.25284, 8.37821
9.88056, 7.07229
13.08608, 6.58743
16.48378, 5.56925
20.16943, 5.46288
24.43803, 5.0483
27.93203, 4.6316
33.22387, 4.38283
36.83077, 4.38641
40.82185, 3.59954
43.23206, 3.81262
45.07237, 3.81262
47.51407, 3.75838
50.44918, 3.6365
54.34285, 3.45301
58.34558, 3.45922
62.91508, 3.44473
67.08965, 3.32488
70.00866, 3.30526
73.01794, 3.29572
75.80129, 3.29338
79.39424, 3.33291
86.11566, 3.27236
90.96963, 3.26958
95.06587, 3.19694
97.4515, 3.23904
99.91878, 3.23356
104.84245, 3.28562
109.30179, 3.09961
112.89531, 3.14391
115.31872, 3.06491
118.21419, 3.02738
121.84111, 3.02549
124.4137, 3.0365
127.63396, 2.96563
130.40146, 2.9535
132.51714, 2.94745
135.82566, 2.9859
139.3554, 2.98162
141.88738, 3.00838
