time, fitness
0.0, 0.33962
0.40154, 0.33962
0.76305, 0.3469
1.12668, 0.34714
1.40641, 0.33628
1.64618, 0.34141
1.8459, 0.33698
2.04372, 0.3376
2.20057, 0.3376
2.3402, 0.3376
2.48385, 0.33769
2.64387, 0.33867
2.86209, 0.333
3.05807, 0.33286
3.24103, 0.3312
3.45249, 0.33246
3.62284, 0.33282
3.78437, 0.33254
3.94649, 0.33254
4.15433, 0.33246
4.31317, 0.33254
4.46685, 0.33317
4.65894, 0.33259
4.87451, 0.33136
5.04235, 0.33136
5.17476, 0.33136
5.39196, 0.3344
5.72144, 0.33007
5.97546, 0.32898
6.16693, 0.32898
6.3163, 0.32898
6.49399, 0.32895
6.64363, 0.32898
6.84887, 0.32898
6.9976, 0.32898
7.17366, 0.32884
7.37469, 0.3274
7.57732, 0.3274
7.80154, 0.32907
8.0087, 0.33755
8.28296, 0.32746
