time, fitness
0.0, 6.59942
2.54792, 6.3989
3.84115, 6.34477
5.77762, 6.32121
7.63029, 6.28932
9.92508, 6.28932
11.84692, 6.29223
13.69606, 6.26489
15.05326, 6.25445
16.63389, 6.24089
17.93042, 6.2437
19.7638, 6.24089
21.01863, 6.24538
22.82809, 6.19059
24.48829, 6.1994
26.38857, 6.16322
27.46, 6.16305
29.47129, 6.11369
30.72959, 6.08831
32.63233, 6.08694
34.45473, 6.08254
35.43182, 6.08694
36.57646, 6.08254
38.46233, 6.07826
40.16172, 6.07826
42.00891, 6.0925
43.82761, 5.9176
46.32002, 5.9176
48.1457, 5.855
49.11539, 5.855
50.12139, 5.84957
51.33356, 5.84527
52.99313, 5.83952
54.86228, 5.83413
56.32177, 5.83413
57.46721, 5.83254
58.48154, 5.83413
59.09971, 5.80246
59.88648, 5.77807
61.40566, 5.77786
62.69399, 5.75298
