time, fitness
0.0, 3.58333
0.77087, 3.40728
1.27802, 3.32678
1.81784, 3.22471
2.37261, 3.21526
2.81686, 3.20634
3.52633, 3.19772
4.30814, 3.16929
5.15459, 3.07559
6.01344, 3.07286
6.99382, 3.05707
7.6054, 3.0488
8.29939, 3.03335
9.09737, 2.99797
9.73878, 2.99797
10.41245, 2.98838
11.0003, 2.98521
11.78836, 2.9845
12.06585, 2.97603
12.45449, 2.94335
12.92385, 2.94335
