time, fitness
0.0, 1.12944
2.2056, 1.09425
3.5554, 1.07484
4.75273, 0.99866
6.71066, 0.9982
7.75887, 0.98679
9.65834, 0.97014
11.31169, 0.97005
12.42022, 0.94744
14.15537, 0.94744
15.13797, 0.94329
16.44541, 0.93778
17.82185, 0.93778
18.71843, 0.93305
20.14947, 0.93072
21.82269, 0.93332
23.66572, 0.92788
24.21522, 0.92788
25.53633, 0.92635
26.47265, 0.92241
27.93779, 0.92164
29.44013, 0.91937
31.29841, 0.91866
33.57275, 0.91334
35.56036, 0.90958
37.20206, 0.90825
38.24779, 0.906
39.73182, 0.90825
40.9356, 0.90889
42.25321, 0.90539
43.58953, 0.89382
44.67776, 0.9112
45.89632, 0.89382
46.88052, 0.89125
48.7059, 0.8913
50.13356, 0.88962
51.64965, 0.88863
52.88613, 0.88584
54.60316, 0.88713
55.62047, 0.88587
56.98384, 0.88576
