time, fitness
0.0, 18.30211
6.55427, 16.32875
10.83067, 16.04311
15.52501, 15.42928
20.97535, 14.51338
28.44071, 12.0665
34.2239, 12.0665
37.77433, 11.83678
41.41593, 11.11647
47.45292, 11.15151
53.18953, 11.03098
55.46694, 10.10254
58.22222, 10.10254
60.30644, 9.42945
63.03417, 9.42945
66.94705, 9.41662
69.90357, 9.15157
73.15482, 9.15086
76.97135, 8.68047
79.92747, 8.68047
83.72655, 8.63137
86.46067, 8.15395
91.63887, 8.13361
97.11274, 8.1147
100.45916, 7.91676
104.086, 8.0079
109.88295, 7.85279
113.31786, 7.85279
118.65379, 7.72647
122.1365, 7.28533
127.37061, 7.24734
133.27873, 6.91603
137.57436, 6.91603
142.3428, 6.97216
149.01384, 6.72887
154.47395, 6.71859
160.55312, 6.66062
164.68612, 6.62319
170.40775, 6.34402
175.44773, 6.344
180.52393, 6.3714
