time, fitness
0.0, 0.26017
1.21044, 0.25771
1.95245, 0.25613
2.90291, 0.2538
3.23705, 0.2538
3.56421, 0.2538
3.86993, 0.25541
4.17942, 0.25365
4.43751, 0.25365
4.69319, 0.25351
4.9339, 0.25351
5.23585, 0.25351
5.47191, 0.25351
5.72861, 0.25351
5.90354, 0.25351
6.20167, 0.25351
6.47557, 0.25264
6.78511, 0.24781
7.22097, 0.24781
7.60924, 0.24781
7.81401, 0.24781
8.05204, 0.24781
8.22242, 0.24781
8.50934, 0.24781
8.69229, 0.24765
8.93425, 0.24765
9.14543, 0.24765
9.38641, 0.24765
9.54882, 0.24511
9.78607, 0.24479
10.19705, 0.24479
10.42312, 0.24467
10.68201, 0.24455
10.93186, 0.24455
11.1905, 0.24467
11.40396, 0.24479
11.6562, 0.24467
11.82908, 0.24463
12.00633, 0.24463
12.20786, 0.24463
12.40783, 0.24463
