time, fitness
0.0, 13.95882
4.84318, 13.36889
9.7099, 12.43915
13.42364, 12.30932
16.74977, 11.94389
21.2486, 11.7777
25.60826, 11.43894
30.19572, 11.26969
34.2152, 11.23747
37.72444, 11.17156
42.47071, 10.91177
46.44188, 10.9053
50.70398, 10.70465
55.86741, 10.69475
60.68103, 10.57446
64.70239, 10.56759
68.72451, 10.56446
72.24819, 10.47094
76.41334, 10.1635
80.97617, 10.15364
86.36811, 10.10608
90.55542, 9.97966
94.93302, 9.94863
98.0261, 9.98763
102.07259, 9.93783
104.97123, 9.97167
107.41028, 9.85143
108.86592, 9.85143
110.68145, 9.80993
112.60425, 9.75835
115.27499, 9.68837
117.97567, 9.71523
120.64009, 9.67796
124.02611, 9.6024
128.03785, 9.6024
129.62186, 9.60001
132.55254, 9.56055
136.86325, 9.48455
141.03671, 9.48687
143.57403, 9.36489
146.2509, 9.36489
