time, fitness
0.0, 6.90429
3.06812, 6.86789
5.19923, 6.68612
7.33926, 6.6598
8.99646, 6.58231
10.78586, 6.50238
12.77169, 6.43947
14.66011, 6.44919
16.36735, 6.38207
17.67244, 6.38207
19.2692, 6.37851
19.97884, 6.35789
21.11431, 6.35789
22.20993, 6.35212
23.55846, 6.35598
25.0803, 6.3501
26.58999, 6.26926
28.17771, 6.26292
30.5703, 6.26292
31.68341, 6.22167
33.20431, 6.22167
34.38934, 6.22167
35.31346, 6.18509
36.41656, 6.18029
37.88901, 6.17718
38.58477, 6.17718
39.56786, 6.10023
41.02002, 6.10023
42.53019, 6.08914
44.01054, 6.08914
45.27271, 6.06383
46.56666, 6.02668
48.51292, 6.02668
49.69905, 6.01758
51.03897, 6.01458
52.54061, 6.01458
53.76989, 5.99282
55.00606, 5.99282
56.86733, 5.99282
58.41099, 5.98766
59.69766, 5.97014
