time, fitness
0.0, 9.077
2.30121, 6.23577
3.93406, 6.00812
5.86322, 5.84486
7.67135, 5.77906
8.96181, 5.77162
10.27684, 5.73675
11.77735, 5.73206
13.16428, 5.79891
14.39557, 5.76937
15.60475, 5.77481
17.20332, 5.73144
18.70905, 5.79864
20.12848, 5.63467
21.47416, 5.68072
22.79311, 5.61041
24.03995, 5.5525
25.50059, 5.48564
28.50273, 5.43098
30.50509, 5.41308
32.08103, 5.37467
34.03143, 5.36439
35.82845, 5.37129
37.48808, 5.421
39.23685, 5.41482
40.93103, 5.37368
42.85068, 5.41524
44.39702, 5.3841
45.6495, 5.34856
47.30077, 5.36489
48.93887, 5.36769
50.12734, 5.28447
51.35027, 5.26321
52.64368, 5.26608
54.01647, 5.25397
55.31544, 5.25231
56.92245, 5.30066
58.4429, 5.3031
59.6573, 5.24354
60.99083, 5.23463
62.28699, 5.25177
