time, fitness
0.0, 25.25076
9.52755, 24.93979
16.27783, 20.35068
22.62907, 20.26628
29.95672, 19.65554
37.25559, 18.75856
44.55421, 17.73631
51.24864, 17.48233
56.61711, 17.37623
62.40944, 15.92153
70.56645, 15.34296
78.74464, 15.34296
85.57645, 15.23669
91.05995, 15.11726
98.76723, 14.63421
107.74429, 14.63421
116.42469, 14.51437
123.86073, 14.51437
130.1276, 14.45291
134.64444, 14.35978
139.64555, 14.35001
144.87601, 14.15872
153.54393, 13.56519
163.14111, 13.2003
170.55952, 13.2003
176.41362, 13.17328
182.35149, 12.20141
