time, fitness
0.0, 1.95614
16.09665, 1.91939
30.60904, 1.87847
40.85694, 1.78437
54.25758, 1.7602
65.12313, 1.72433
72.56575, 1.69259
81.37593, 1.6304
88.78751, 1.62725
98.46521, 1.61592
107.53294, 1.57313
118.16098, 1.53064
130.42189, 1.53064
137.79887, 1.5231
144.32424, 1.51141
158.07896, 1.511
166.48116, 1.50825
174.52346, 1.5
184.25692, 1.5
194.71541, 1.5
201.43777, 1.45643
