time, fitness
0.0, 14.28408
4.51106, 13.87716
8.31193, 11.63965
11.52062, 11.92773
14.82606, 11.57513
17.97966, 11.44275
22.14329, 11.31773
25.6444, 11.31756
29.36143, 11.9218
33.26856, 11.03297
36.81748, 10.8765
39.99817, 10.89052
43.31746, 10.86575
46.07489, 10.69636
49.07858, 10.46883
52.1907, 10.55812
54.69068, 10.14574
57.35587, 9.6605
59.92943, 9.79398
63.11023, 9.91726
66.30986, 9.75597
69.23718, 9.71527
72.52379, 9.66243
75.11427, 9.67685
77.42238, 9.69767
80.01975, 9.56727
82.80947, 9.55836
85.80444, 9.76202
88.51889, 9.58159
91.32279, 9.45451
94.60479, 9.49316
96.86713, 9.41795
100.12594, 9.48911
103.58527, 9.3695
106.62248, 9.42223
109.84747, 9.37813
112.31264, 9.62166
115.274, 9.70351
118.00244, 9.43833
121.25595, 9.78079
124.24374, 9.87041
