time, fitness
0.0, 11.58665
2.03934, 11.20722
3.74842, 11.29204
4.85879, 11.29606
5.55225, 11.28568
6.30246, 11.28292
7.30637, 11.28351
8.62992, 11.25181
9.81741, 10.97846
10.73511, 10.97846
11.49065, 10.97656
12.48561, 10.97931
13.65546, 10.96865
14.84653, 10.91075
16.0698, 10.91075
16.56605, 10.91038
17.25788, 10.92214
17.73499, 10.89534
18.80839, 10.87002
19.59433, 10.82209
20.70207, 10.82209
21.42813, 10.86806
22.45947, 10.79231
23.7963, 10.75475
24.65047, 10.73975
25.59741, 10.7331
26.3415, 10.70632
27.35095, 10.6947
28.40326, 10.6443
29.07392, 10.60781
30.00456, 10.60781
30.77952, 10.6195
31.82077, 10.56828
32.84764, 10.55905
33.61572, 10.55905
34.6075, 10.5167
35.64822, 10.46682
36.38559, 10.46047
37.47079, 10.45104
38.55412, 10.42301
39.81022, 10.42999
