time, fitness
0.0, 43.19384
4.77044, 36.95148
10.24615, 36.29781
13.68945, 35.88988
15.67594, 35.06169
18.98925, 33.33477
23.43188, 31.06778
28.23098, 31.28774
32.81104, 28.92559
36.86202, 29.80206
39.90592, 27.7733
44.34031, 27.26446
48.83361, 21.79839
53.22062, 20.77889
56.72763, 20.77637
59.61136, 20.37827
64.01443, 18.83456
68.03418, 19.30223
73.15309, 17.42149
77.25869, 17.82617
81.90714, 17.58514
86.93366, 17.21404
90.94143, 17.15965
93.85015, 16.39571
98.54601, 16.27594
102.79544, 16.27491
107.39119, 15.63189
111.16401, 15.22369
114.11443, 15.03573
117.28941, 15.19881
122.15844, 14.4802
127.55905, 14.93004
133.35463, 14.32483
138.45087, 13.97609
142.33196, 13.64253
144.94601, 13.84434
147.36944, 13.82936
152.17902, 13.57582
155.78934, 13.39272
160.30173, 13.38966
163.36894, 13.48381
