time, fitness
0.0, 0.33845
0.79732, 0.30477
1.4042, 0.27729
1.95443, 0.27538
2.50624, 0.26939
3.01241, 0.27214
3.52454, 0.26832
4.08158, 0.26749
4.57636, 0.26751
5.0886, 0.26751
5.60203, 0.2767
6.07867, 0.26423
6.51442, 0.26332
6.99577, 0.26235
7.50854, 0.2589
7.97087, 0.25824
8.44613, 0.25918
8.9534, 0.25824
9.40817, 0.26445
9.87217, 0.25778
10.31916, 0.27587
10.75664, 0.25646
11.20676, 0.25795
11.63923, 0.25605
12.09668, 0.25592
12.555, 0.25537
13.04102, 0.25411
13.50245, 0.25413
14.04395, 0.25352
14.54411, 0.25401
15.02304, 0.2531
15.53669, 0.25276
15.99014, 0.25276
16.42993, 0.25276
16.89199, 0.25276
17.36927, 0.28301
17.89081, 0.27726
18.43838, 0.2877
19.05165, 0.28086
19.55347, 0.27208
20.03561, 0.27327
