time, fitness
0.0, 40.45038
5.18399, 28.18869
8.78988, 27.99561
13.35535, 30.4153
18.01534, 28.7956
24.04199, 27.36426
27.97013, 24.7818
31.3273, 23.42195
35.17798, 22.08292
38.78316, 20.44149
42.84824, 20.06913
45.50371, 19.68035
50.00359, 19.49929
54.83069, 19.21562
60.06517, 18.4025
66.15026, 18.41216
70.48177, 17.38654
75.9862, 17.85477
81.6901, 17.01617
85.98706, 16.68575
89.04207, 16.60814
93.05532, 16.62181
100.85636, 16.24501
105.25464, 13.0983
108.06548, 12.30941
112.79838, 12.42691
115.96819, 12.20242
119.53012, 12.11392
122.83541, 11.87764
126.44796, 11.83784
132.60262, 11.86456
137.78734, 11.59464
141.70336, 11.61281
145.10344, 11.5945
149.13014, 11.45459
153.24871, 11.30655
155.56554, 11.38018
159.18413, 11.27112
162.45919, 11.07223
166.45523, 11.04243
170.18864, 11.05715
