time, fitness
0.0, 16.26862
11.26219, 1.35116
17.20687, 0.90308
24.80183, 0.75899
31.42237, 0.67103
37.27595, 0.60872
43.09279, 0.57417
48.77074, 0.54818
54.45869, 0.52891
60.25908, 0.51799
66.42311, 0.5117
