time, fitness
0.0, 20.93918
4.56487, 15.84879
9.33183, 14.88307
11.84982, 12.99066
15.50398, 12.86984
19.17988, 12.64882
23.34262, 12.59455
26.95112, 12.52916
30.14401, 12.40548
34.20322, 11.82898
36.88904, 11.81444
38.47072, 11.7592
41.71618, 11.62075
46.25081, 11.19478
49.65587, 10.95641
53.74852, 10.90329
56.89104, 10.94431
59.74672, 11.01135
62.31511, 10.94179
65.3249, 10.72524
68.37471, 10.73368
72.07504, 11.03192
75.15433, 10.59744
77.79068, 10.42613
84.77659, 10.24772
89.7063, 10.3757
92.99999, 10.26367
96.18341, 10.25336
99.56866, 9.93924
101.98577, 9.87616
104.44268, 9.85794
106.56938, 9.81567
108.51411, 9.81172
110.54189, 9.81172
112.51303, 9.81858
115.66056, 9.73079
117.88951, 9.93622
120.40275, 9.41002
123.12594, 9.4088
125.73096, 9.42016
128.71626, 9.40759
