time, fitness
0.0, 22.85675
22.29572, 2.01077
35.03865, 1.57396
49.21686, 1.38897
62.08924, 1.28848
74.95792, 1.22878
90.96093, 1.19448
104.61634, 1.17216
117.76185, 1.15494
132.68964, 1.14323
144.90917, 1.12402
