time, fitness
0.0, 0.32841
1.42595, 0.32841
2.19184, 0.32537
3.44004, 0.28029
4.73059, 0.28029
5.93118, 0.27926
6.64241, 0.27926
7.24911, 0.27905
7.99944, 0.27889
9.19192, 0.27889
10.22411, 0.27833
11.42444, 0.27822
12.68019, 0.27822
13.73618, 0.27807
14.70143, 0.27807
15.61159, 0.27804
16.67287, 0.27799
18.16331, 0.27781
19.93533, 0.27781
21.38865, 0.27739
22.23705, 0.27739
