time, fitness
0.0, 18.63526
3.89447, 15.28618
7.24712, 14.29405
10.91401, 14.19848
14.51046, 13.33159
18.13987, 12.10828
21.7655, 11.31472
26.49297, 10.89829
29.94623, 10.697
33.06096, 10.4289
37.28846, 11.44375
42.01171, 9.74053
46.0396, 9.81113
50.11937, 9.29944
54.31982, 9.0897
58.35702, 8.6702
61.82585, 8.23948
65.15659, 8.23899
68.71585, 8.01035
72.36197, 7.88808
75.98029, 7.85293
79.96542, 7.47658
83.27658, 7.26554
85.99085, 7.40744
89.61663, 7.26883
93.425, 7.27271
96.6033, 6.71788
99.9363, 6.67722
104.57349, 6.73413
107.72864, 6.69917
112.37352, 6.5562
115.85889, 6.50814
118.43955, 6.50848
121.98298, 6.49946
125.24685, 6.50901
128.24879, 6.31324
131.16128, 6.31978
134.1796, 6.28505
137.23436, 6.24395
141.20605, 6.19963
143.76498, 6.2358
