time, fitness
0.0, 0.38816
3.8663, 0.36949
7.19707, 0.36177
10.19904, 0.34748
13.04085, 0.34179
15.35775, 0.33323
18.71416, 0.31669
21.10483, 0.31658
22.86869, 0.31607
27.17035, 0.31317
29.71052, 0.32245
32.34301, 0.32846
34.2849, 0.31607
36.28584, 0.31799
38.25626, 0.31599
41.46289, 0.32346
46.4379, 0.30934
49.69834, 0.30928
52.00618, 0.31239
55.6534, 0.3075
58.86795, 0.30733
61.01076, 0.30479
63.12235, 0.31933
65.81116, 0.30208
67.90189, 0.29332
70.28923, 0.28879
72.23977, 0.28898
74.20722, 0.28728
75.91683, 0.28586
79.23115, 0.28806
81.80425, 0.28043
84.11404, 0.2787
85.73242, 0.27735
87.43126, 0.2763
89.09822, 0.27901
91.16141, 0.28539
93.09512, 0.28384
94.74238, 0.28657
96.43444, 0.28493
98.43377, 0.29016
100.26829, 0.27953
