time, fitness
0.0, 1.36342
0.74901, 1.21384
1.57103, 1.12816
2.05688, 1.1465
2.59557, 1.06438
3.17603, 1.13729
3.67423, 1.11494
4.09659, 1.10762
4.50882, 1.08752
4.88297, 1.08752
5.34798, 1.08603
5.85484, 1.13371
6.30122, 1.07014
6.78538, 1.05502
7.26566, 1.04565
7.60138, 1.03219
7.97741, 1.03822
8.38086, 1.01699
8.78236, 1.01463
9.37584, 1.00029
9.72619, 1.0077
10.03086, 1.0077
10.41077, 0.98735
10.82062, 0.97958
11.14999, 0.97926
11.49753, 0.97628
11.94197, 0.97742
12.24005, 0.97643
12.50469, 0.97643
12.8361, 0.97423
13.24463, 0.99672
13.5849, 0.9815
13.9112, 0.9815
14.26047, 0.97942
14.65923, 0.98785
14.99365, 0.97932
15.31045, 0.97848
15.64042, 0.97848
15.92032, 0.97651
16.26602, 0.97991
16.69818, 1.14952
