time, fitness
0.0, 18.16021
5.55212, 16.37296
10.76834, 13.47956
15.26749, 13.93452
20.30874, 12.69989
25.39259, 11.61165
30.94988, 11.63532
37.36367, 10.96308
43.34815, 10.97726
49.82572, 11.05641
56.86403, 10.8912
63.2182, 10.68897
70.52568, 10.86777
76.29466, 10.3802
82.54718, 10.29571
87.62138, 10.05161
92.87183, 10.24157
98.03364, 9.14804
104.08362, 10.02247
108.34783, 9.9619
112.84674, 9.67339
117.99251, 9.79331
122.48047, 9.82375
125.94184, 8.14875
131.2026, 7.89532
137.05234, 9.29511
142.65655, 8.22375
147.02069, 8.88368
155.54018, 9.37129
162.54588, 9.86558
167.5357, 10.04705
171.88977, 9.8551
177.52165, 10.00826
182.10425, 9.0023
186.85197, 8.6746
191.69852, 9.58032
195.86446, 8.66747
200.96928, 9.59187
209.49172, 8.18954
213.81675, 8.33544
219.07388, 8.57707
