time, fitness
0.0, 7.40174
3.2756, 6.82463
5.67512, 6.67354
7.34418, 6.54647
9.4421, 6.46684
11.72354, 6.43986
13.17584, 6.41682
14.60193, 6.39702
16.21379, 6.36722
17.8603, 6.34261
19.43531, 6.26677
21.45843, 6.10516
23.18249, 6.04906
24.7145, 6.02248
26.58886, 6.01504
28.08785, 6.05187
30.04834, 6.13928
32.18601, 6.07923
33.69278, 6.0513
35.26969, 5.98427
37.25381, 5.98364
38.70029, 5.99699
40.49194, 5.98479
41.97995, 6.00345
43.99015, 5.96441
45.28575, 5.99378
46.62141, 5.95087
48.54873, 5.92539
50.18191, 5.91423
51.71056, 5.91655
53.20894, 5.88698
54.28459, 5.86371
55.59567, 5.89603
56.94718, 5.87047
58.62387, 5.87924
59.91105, 5.87551
61.528, 5.85433
63.02703, 5.86136
64.93237, 5.85691
66.24294, 5.84767
67.42043, 5.82706
