time, fitness
0.0, 78.60084
38.1275, 20.95839
60.3808, 17.5184
82.31933, 15.77453
104.83282, 14.70907
127.45009, 13.38445
149.65207, 12.63978
171.61651, 12.07274
194.11173, 11.47937
215.96695, 11.17724
238.36318, 10.99339
