time, fitness
0.0, 1.20872
5.89854, 0.90465
9.59478, 0.86154
13.27698, 0.8305
17.49471, 0.81307
20.51054, 0.80385
26.9637, 0.79078
30.17441, 0.78498
32.018, 0.78128
33.92379, 0.78513
35.27026, 0.77319
37.43983, 0.75415
39.63999, 0.74899
41.65849, 0.74569
44.26546, 0.74271
47.05573, 0.73622
48.61318, 0.73203
50.50193, 0.72831
51.95199, 0.725
53.8937, 0.72423
55.73168, 0.72244
57.83555, 0.71955
60.29343, 0.71846
61.91237, 0.71503
63.67761, 0.71503
65.17121, 0.71385
67.83428, 0.71276
71.26702, 0.71149
74.64089, 0.70785
77.46722, 0.70712
79.29862, 0.70622
81.57795, 0.7029
83.34268, 0.7029
87.64587, 0.69287
89.75734, 0.69287
91.44773, 0.69284
93.6009, 0.69326
96.34393, 0.68935
98.87286, 0.68722
101.10478, 0.68617
102.94065, 0.68621
