time, fitness
0.0, 11.23776
2.01971, 11.28305
3.43963, 11.03992
5.03583, 11.24719
6.13559, 11.35072
9.16028, 10.89527
10.82805, 10.80858
12.59226, 10.85838
13.81885, 10.77557
15.02875, 10.68626
16.25111, 10.587
17.48447, 10.56533
18.69836, 10.56099
19.95942, 10.52307
21.18119, 10.56085
22.28088, 10.44359
23.56967, 10.41143
24.69818, 12.23926
27.15222, 10.33541
29.18529, 11.12697
30.27792, 10.5251
31.45594, 10.2865
32.59481, 10.17598
33.73821, 10.44979
34.81964, 10.35985
35.90034, 10.35676
37.19082, 10.18265
38.39425, 10.21882
39.61974, 10.15776
41.07619, 10.16966
42.17142, 10.08258
43.52388, 10.08226
46.16718, 10.28095
48.21607, 9.87004
49.42797, 9.85411
50.95004, 9.85456
52.10874, 9.94353
53.20107, 9.96267
54.3271, 9.86171
55.30697, 9.85439
56.48394, 9.78847
