time, fitness
0.0, 14.4854
5.6032, 10.06416
10.66155, 8.63985
14.9713, 6.84416
18.93356, 6.33245
24.17743, 5.46521
28.08406, 4.9771
32.58754, 4.65622
36.05829, 4.11633
38.90079, 3.85408
43.09465, 3.82855
49.48219, 3.78941
53.86494, 3.61366
58.36862, 3.5459
61.62388, 3.39519
65.39844, 3.39556
69.53718, 3.36511
73.45281, 3.38469
77.72193, 3.52153
81.33716, 3.35017
85.06116, 3.34464
89.85815, 3.33844
94.18542, 3.32442
98.75381, 3.32772
102.7528, 3.33032
106.27384, 3.28503
109.72439, 3.32096
114.40805, 3.49265
118.73001, 3.23093
122.27657, 3.14461
125.41379, 3.14178
129.06459, 3.09998
133.92907, 3.10959
138.28206, 3.07771
142.07954, 3.11882
145.92724, 3.0686
148.11959, 3.01165
152.0336, 3.01021
155.60229, 3.00437
159.06803, 3.00708
163.03099, 3.02407
