time, fitness
0.0, 80.43225
4.674, 75.54882
9.15863, 63.66238
13.59018, 58.77581
18.07904, 53.34439
23.27365, 48.37124
27.44825, 46.37738
32.39451, 40.50319
37.24479, 39.1286
41.57339, 33.18647
46.18784, 34.65466
50.2651, 30.68838
54.83307, 30.562
59.03103, 30.0356
63.90847, 26.29059
67.10301, 22.03452
71.04546, 21.8906
73.7774, 21.82693
77.22393, 21.02967
82.11947, 19.52492
86.62501, 18.70826
90.20337, 18.34572
94.39724, 17.93686
98.76602, 17.34678
103.6885, 16.89616
107.66407, 15.76483
111.65122, 15.51973
116.8799, 15.07024
121.27227, 14.85476
125.77258, 14.63899
129.56975, 14.41349
133.88667, 14.32415
138.7215, 13.65313
143.11189, 14.16732
148.10424, 13.32336
151.39791, 13.12681
155.91583, 13.03804
159.48552, 13.00467
163.15812, 12.51723
166.38002, 12.41229
169.93948, 12.51206
