time, fitness
0.0, 0.19956
0.40259, 0.23136
0.69177, 0.22785
0.96116, 0.19646
1.25996, 0.28975
1.56119, 0.19442
1.85503, 0.22112
2.17547, 0.19956
2.4512, 0.19548
2.77325, 0.20022
3.13829, 0.19276
3.39306, 0.19276
3.68617, 0.19331
3.9573, 0.19276
4.26265, 0.18909
4.58195, 0.18909
4.90041, 0.18929
5.20063, 0.24943
5.51472, 0.18924
5.82716, 0.19119
6.10778, 0.18915
6.40767, 0.18778
6.7292, 0.18849
7.01231, 0.18778
7.39449, 0.21007
7.68521, 0.19048
7.956, 0.19043
8.24414, 0.18982
8.55713, 0.19301
8.86738, 0.1916
9.20828, 0.19486
9.47739, 0.19989
9.7915, 0.20367
10.09305, 0.20603
10.3778, 0.20603
10.69547, 0.20489
11.01284, 0.21485
11.27705, 0.26835
11.55743, 0.2767
11.91352, 0.30597
12.18075, 0.2891
